"","taxon","stat","p","p.adj"
"136","Scardovia",6773,0.43228792106578,0.647698482750283
"137","ASV_934",6455.5,0.168791800531404,0.61758015604326
"138","ASV_964",6858,0.530582887891882,0.703055009410834
"139","Prevotellaceae_YAB2003_group",6715,0.371739291434314,0.647698482750283
"140","Mobiluncus",6956.5,0.657173972363049,0.75197970390821
"141","ASV_1004",6575.5,0.249001845683306,0.61758015604326
"142","Desulfomicrobium",6439.5,0.159757042147959,0.61758015604326
"143","ASV_1095",6444,0.162258690351078,0.61758015604326
"144","ASV_1098",6493.5,0.191756562596377,0.61758015604326
"145","ASV_1121",6631.5,0.2943597180819,0.61758015604326
"146","ASV_1135",6738,0.395096642849286,0.647698482750283
"147","ASV_1306",6583.5,0.255156238541954,0.61758015604326
"148","ASV_1325",6716.5,0.37323639260938,0.647698482750283
"149","ASV_1483",6537,0.220780073234481,0.61758015604326
"150","Roseburia",6634,0.296506885392881,0.61758015604326
"151","Desulfobulbus",6738,0.395090586181211,0.647698482750283
"152","Phocaeicola",6713.5,0.370247682487314,0.647698482750283
"153","ASV_1797",6778.5,0.438309904752144,0.647698482750283
"154","ASV_1802",6407,0.142547498748856,0.61758015604326
