"","ASVs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"150","ASV_1234",0.0400792583693619,5.34597540051271e-08,0.00144269487727384,0.878784568240939,NA
"151","ASV_1235",0.027330384982799,-3.11298271458632e-07,0.00144269502402372,0.989052460067693,NA
"152","ASV_1258",0.0925942793585579,3.42874556256128e-07,0.00144269504535079,0.676899031369596,NA
"153","ASV_1272",0.136314572205392,-3.79198661930518e-07,0.00144269497365642,0.773352531791506,NA
"154","ASV_1306",0.0429039573300187,3.06571385727346e-07,0.00144269489456621,0.911168732438535,NA
"155","ASV_1325",0.0141298120974046,-1.72102703188179e-07,0.0014426949330288,0.934613935967256,NA
"156","ASV_1343",0.0994421827951335,1.10044516524783e-07,0.00144269488644212,0.860794476354545,NA
"157","ASV_1398",0.124112702841783,-2.82204976334136e-07,0.00144269499187909,0.849000988038899,NA
"158","ASV_1401",0,1.86129946972799e-07,0.00144269489144358,1,NA
"159","ASV_1415",0.123798364231176,-3.3927745273116e-07,0.00144269504772646,0.8344670763591,NA
"160","ASV_1456",0.0388578506268221,3.23598358219795e-07,0.00144269503193498,0.836416276761571,NA
"161","ASV_1482",0.0457137817514101,-2.71821421932677e-07,0.00144269497716623,0.79821023294889,NA
"162","Desulfobulbus",0.0247892256149488,2.72194958980296e-07,0.00144269501950859,0.842716663430148,NA
"163","ASV_1504",0.0206462505328848,6.07425238728031e-07,0.00144269499672969,0.971783590439749,NA
"164","Brevundimonas",0.0937198659943556,-3.48653069474887e-07,0.00144269504597439,0.910018992294519,NA
"165","Brevibacterium",0.104344878806887,-3.36978716903066e-07,0.00144269504574821,0.876832610628361,NA
"166","ASV_1628",0.030042366281034,2.25321384521302e-08,0.0014426950100299,0.826821492659681,NA
"167","Pseudoramibacter",0.0311209690600064,1.15986780289618e-08,0.00144269488294354,0.921706363914464,NA
"168","ASV_1738",0.0200617649455459,2.93525958958065e-07,0.00144269501765728,0.854864530119325,NA
"169","Leuconostoc",0.0621239524809816,-3.28306668429114e-07,0.00144269503869,0.935486945088026,NA
"170","Wolinella",0.0210985839446169,3.03434121042662e-07,0.00144269501975196,0.838091159152618,NA
